,timestamp,source,expanded_urls,rating_numerator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites_counts,retweet_count,Type,breed
1015,2016-6-26,Twitter for iPhone,https://twitter.com/dog_rates/status/747103485104099331/photo/1,11.0,,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,labrador retriever,0.991954,True,golden retriever,0.00222849,True,doormat,0.00140402,False,10534,4548,,labrador retriever
1017,2016-6-26,Twitter for iPhone,https://twitter.com/dog_rates/status/746872823977771008/photo/1,11.0,,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,pembroke,0.540201,True,beagle,0.207835,True,italian greyhound,0.0435649,True,6593,2429,,pembroke
1018,2016-6-25,Twitter for iPhone,https://twitter.com/dog_rates/status/746818907684614144/photo/1,13.0,,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1.0,dingo,0.175518,False,timber wolf,0.133647,False,ibizan hound,0.101537,True,5807,1944,,ibizan hound
1019,2016-6-25,Twitter for iPhone,https://twitter.com/dog_rates/status/746790600704425984/photo/1,10.0,,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3.0,boston bull,0.936183,True,guinea pig,0.010084,False,cardigan,0.010077,True,5345,1806,,boston bull
1021,2016-6-25,Twitter for iPhone,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,Abby,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,golden retriever,0.256505,True,labrador retriever,0.252417,True,seat belt,0.203163,False,6648,2037,,golden retriever
1024,2016-6-25,Twitter for iPhone,https://twitter.com/dog_rates/status/746507379341139972/photo/1,10.0,Shiloh,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,toy poodle,0.508292,True,lakeland terrier,0.234458,True,affenpinscher,0.0845628,True,5094,1226,,toy poodle
1025,2016-6-24,Twitter for iPhone,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,an,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,german shepherd,0.622957,True,malinois,0.338884,True,wallaby,0.0241615,False,6637,1854,,german shepherd
1026,2016-6-24,Twitter for iPhone,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,Gustav,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,chow,0.575637,True,pomeranian,0.19595,True,norwich terrier,0.141224,True,7565,2511,,chow
1027,2016-6-23,Twitter for iPhone,https://twitter.com/dog_rates/status/746056683365994496/photo/1,11.0,Arlen,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,shetland sheepdog,0.43332,True,collie,0.335997,True,borzoi,0.177179,True,3904,931,,shetland sheepdog
1028,2016-6-23,Twitter for iPhone,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,Gus,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,pekinese,0.984267,True,shih-tzu,0.00894166,True,cocker spaniel,0.00192826,True,4437,1207,,pekinese
1029,2016-6-22,Twitter for iPhone,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7.0,Percy,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1.0,seat belt,0.379055,False,chow,0.0627544999999999,True,minibus,0.0524226,False,7652,2636,,chow
1030,2016-6-22,Twitter for iPhone,https://twitter.com/dog_rates/status/745433870967832576/photo/1,10.0,Lenox,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,barrow,0.999962,False,basset,1.44895e-05,True,wok,6.060880000000001e-06,False,7824,2894,doggo,basset
1031,2016-6-22,Twitter for iPhone,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,very,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,labrador retriever,0.6638,True,golden retriever,0.308261,True,ice bear,0.00426921,False,9412,2768,,labrador retriever
1034,2016-6-21,Twitter for iPhone,https://twitter.com/dog_rates/status/745057283344719872/photo/1,12.0,Oliver,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,shetland sheepdog,0.963985,True,collie,0.0262057,True,border collie,0.00454365,True,7945,2585,,shetland sheepdog
1035,2016-6-20,Twitter for iPhone,https://twitter.com/dog_rates/status/744995568523612160/photo/1,9.0,Abby,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,old english sheepdog,0.427481,True,shih-tzu,0.146336,True,tibetan terrier,0.134269,True,3277,716,puppo,old english sheepdog
1036,2016-6-20,Twitter for iPhone,https://twitter.com/dog_rates/status/744971049620602880/photo/1,12.0,Indie,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,toy poodle,0.497755,True,golden retriever,0.282017,True,miniature poodle,0.0900324,True,8652,3042,,toy poodle
1037,2016-6-20,Twitter for iPhone,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,Harvey,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,shetland sheepdog,0.234431,True,samoyed,0.114876,True,collie,0.0866136999999999,True,6150,1771,,shetland sheepdog
1038,2016-6-19,Twitter for iPhone,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,Blanket,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,samoyed,0.960543,True,pomeranian,0.0121919,True,white wolf,0.00475299,False,7443,2412,,samoyed
1039,2016-6-18,Twitter for iPhone,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,labrador retriever,0.825333,True,ice bear,0.0446808,False,whippet,0.0184422,True,131075,79515,doggo,labrador retriever
1041,2016-6-18,Twitter for iPhone,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,Geno,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,bull mastiff,0.97573,True,rhodesian ridgeback,0.00807261,True,pug,0.00557087,True,4551,1231,,bull mastiff
1042,2016-6-17,Twitter for iPhone,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,dalmatian,0.562315,True,great dane,0.4164779999999999,True,german short-haired pointer,0.00855236,True,3999,1087,,dalmatian
1044,2016-6-17,Twitter for iPhone,https://twitter.com/dog_rates/status/743609206067040256/photo/1,10.0,Stark,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,weimaraner,0.982794,True,american staffordshire terrier,0.0047664,True,great dane,0.00343201,True,4917,1560,,weimaraner
1046,2016-6-16,Twitter for iPhone,https://twitter.com/dog_rates/status/743545585370791937/photo/1,11.0,Bentley,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,rapeseed,0.876875,False,standard poodle,0.0605835,True,great pyrenees,0.0330057,True,3863,1066,,standard poodle
1048,2016-6-16,Twitter for iPhone,https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,Kilo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,malamute,0.442612,True,siberian husky,0.368137,True,eskimo dog,0.177822,True,4624,1366,puppo,malamute
1049,2016-6-15,Twitter for iPhone,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,kuvasz,0.350629,True,soft-coated wheaten terrier,0.182782,True,golden retriever,0.0876623999999999,True,6792,2164,pupper,kuvasz
1050,2016-6-15,Twitter for iPhone,https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,Kayla,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,golden retriever,0.930705,True,chesapeake bay retriever,0.0259341,True,labrador retriever,0.00753536,True,4215,1560,,golden retriever
1054,2016-6-13,Twitter for iPhone,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,Bell,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,pug,0.99731,True,brabancon griffon,0.00118563,True,french bulldog,0.000427989,True,10812,4319,,pug
1055,2016-6-13,Twitter for iPhone,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11.0,Phil,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1.0,cardigan,0.5669109999999999,True,border collie,0.117566,True,appenzeller,0.047664,True,7457,2266,,cardigan
1057,2016-6-13,Twitter for iPhone,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,Edmund,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1.0,siamese cat,0.112413,False,french bulldog,0.0714143999999999,True,hog,0.0624654,False,5661,1783,pupper,french bulldog
1058,2016-6-12,Twitter for iPhone,https://twitter.com/dog_rates/status/741793263812808706/photo/1,10.0,,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1.0,kuvasz,0.311325,True,french bulldog,0.115349,True,labrador retriever,0.0685335,True,4982,1698,,kuvasz
1059,2016-6-11,Twitter for iPhone,https://twitter.com/dog_rates/status/741743634094141440/photo/1,11.0,Aqua,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,labrador retriever,0.786089,True,flat-coated retriever,0.0486524,True,chesapeake bay retriever,0.0346933,True,8945,3144,pupper,labrador retriever
1060,2016-6-11,Twitter for iPhone,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9.0,Tucker,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1.0,chesapeake bay retriever,0.292675,True,redbone,0.197858,True,vizsla,0.150312,True,4026,937,,chesapeake bay retriever
1061,2016-6-10,Twitter for iPhone,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12.0,Theodore,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1.0,chihuahua,0.7681560000000001,True,pug,0.0149016,True,pekinese,0.0128157999999999,True,9631,3650,,chihuahua
1063,2016-6-10,Twitter for iPhone,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,just,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,golden retriever,0.843799,True,labrador retriever,0.0529559,True,kelpie,0.0357110999999999,True,10342,3520,pupper,golden retriever
1064,2016-6-9,Twitter for iPhone,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10.0,Leo,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1.0,malamute,0.454363,True,samoyed,0.215967,True,siberian husky,0.0775003,True,7018,3154,,malamute
1065,2016-6-9,Twitter for iPhone,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9.0,,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1.0,toy poodle,0.388277,True,angora,0.180264,False,persian cat,0.0496560999999999,False,3736,1062,,toy poodle
1067,2016-6-8,Twitter for iPhone,https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,Baloo,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1.0,wombat,0.462952,False,norwegian elkhound,0.275225,True,siamese cat,0.0435593,False,19881,7724,pupper,norwegian elkhound
1068,2016-6-8,Twitter for iPhone,https://twitter.com/dog_rates/status/740373189193256964/photo/1,9.0,,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3.0,golden retriever,0.8076439999999999,True,kuvasz,0.101286,True,labrador retriever,0.0237853,True,20648,9220,,golden retriever
1070,2016-6-8,Twitter for iPhone,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9.0,Chase,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1.0,golden retriever,0.8636870000000001,True,kuvasz,0.0485901,True,labrador retriever,0.0473966,True,3610,967,,golden retriever
1071,2016-6-7,Twitter for iPhone,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10.0,getting,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1.0,chesapeake bay retriever,0.586414,True,labrador retriever,0.189782,True,vizsla,0.0676072,True,7335,2220,,chesapeake bay retriever
1072,2016-6-7,Twitter for iPhone,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12.0,Nollie,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1.0,irish water spaniel,0.2858,True,wig,0.240653,False,toy poodle,0.0749138999999999,True,21898,6719,,irish water spaniel
1073,2016-6-6,Twitter for iPhone,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10.0,Rorie,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1.0,redbone,0.243904,True,beagle,0.210975,True,vizsla,0.076443,True,4443,1217,,redbone
1074,2016-6-6,Twitter for iPhone,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12.0,Simba,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1.0,toy poodle,0.342397,True,table lamp,0.104451,False,miniature poodle,0.079871,True,4138,966,,toy poodle
1076,2016-6-5,Twitter for iPhone,https://twitter.com/dog_rates/status/739606147276148736/photo/1,9.0,Benji,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3.0,blenheim spaniel,0.933755,True,cocker spaniel,0.0417194,True,brittany spaniel,0.00671256,True,5897,1876,pupper,blenheim spaniel
1077,2016-6-5,Twitter for iPhone,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10.0,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1.0,labrador retriever,0.967397,True,golden retriever,0.0166414,True,ice bear,0.0148575999999999,False,43694,24319,,labrador retriever
1078,2016-6-5,Twitter for iPhone,https://twitter.com/dog_rates/status/739485634323156992/photo/1,6.0,Kyle,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2.0,walker hound,0.640256,True,english foxhound,0.2297989999999999,True,beagle,0.037754,True,7887,3309,,walker hound
1079,2016-6-4,Twitter for iPhone,https://twitter.com/dog_rates/status/739238157791694849/video/1,13.0,,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,eskimo dog,0.503372,True,siberian husky,0.390413,True,malamute,0.0809011999999999,True,75163,52360,doggo,eskimo dog
1081,2016-6-4,Twitter for iPhone,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11.0,Charles,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,bath towel,0.8783200000000001,False,swab,0.0206333,False,american staffordshire terrier,0.0155351,True,4127,1283,,american staffordshire terrier
1082,2016-6-4,Twitter for iPhone,https://twitter.com/dog_rates/status/738883359779196928/photo/1,10.0,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2.0,labrador retriever,0.691137,True,golden retriever,0.1955579999999999,True,chesapeake bay retriever,0.0195849,True,3661,917,,labrador retriever
1083,2016-6-3,Twitter for iPhone,https://twitter.com/dog_rates/status/738537504001953792/photo/1,11.0,Bayley,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,chow,0.808737,True,gibbon,0.0289424,False,pembroke,0.0264979,True,5575,1759,puppo,chow
1084,2016-6-2,Twitter for iPhone,https://twitter.com/dog_rates/status/738402415918125056/photo/1,10.0,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1.0,cocker spaniel,0.346695,True,blenheim spaniel,0.193905,True,chihuahua,0.078,True,3599,955,,cocker spaniel
1085,2016-6-2,Twitter for iPhone,https://twitter.com/dog_rates/status/738184450748633089/photo/1,9.0,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1.0,bedlington terrier,0.289471,True,standard poodle,0.1736849999999999,True,great pyrenees,0.157081,True,4727,1360,,bedlington terrier
1086,2016-6-2,Twitter for iPhone,https://twitter.com/dog_rates/status/738166403467907072/photo/1,12.0,Axel,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,keeshond,0.8788860000000001,True,norwegian elkhound,0.0866594,True,malamute,0.0212803,True,9635,3828,,keeshond
1087,2016-6-1,Twitter for iPhone,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10.0,Storkson,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1.0,pug,0.751758,True,tub,0.110748,False,bathtub,0.1041319999999999,False,2768,748,,pug
1088,2016-6-1,Twitter for iPhone,https://twitter.com/dog_rates/status/737826014890496000/photo/1,10.0,Remy,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1.0,vizsla,0.990391,True,rhodesian ridgeback,0.00560474,True,chesapeake bay retriever,0.00286936,True,5757,2006,,vizsla
1089,2016-6-1,Twitter for iPhone,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10.0,Bella,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1.0,malamute,0.374682,True,norwegian elkhound,0.334853,True,limousine,0.0681732,False,10943,3904,,malamute
1090,2016-5-31,Twitter for iPhone,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11.0,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1.0,pembroke,0.935307,True,cardigan,0.0498741999999999,True,chihuahua,0.0116032,True,5528,1509,,pembroke
1091,2016-5-31,Twitter for iPhone,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13.0,,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,samoyed,0.400568,True,pomeranian,0.331268,True,maltese dog,0.0454261,True,11302,5048,floofer,samoyed
1094,2016-5-29,Twitter for iPhone,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13.0,Chadrick,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1.0,schipperke,0.545502,True,groenendael,0.298622,True,labrador retriever,0.0309864,True,4736,1972,,schipperke
1096,2016-5-28,Twitter for iPhone,https://twitter.com/dog_rates/status/736365877722001409/photo/1,11.0,Rory,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3.0,cup,0.473555,False,toy poodle,0.082606,True,consomme,0.048298,False,4367,1408,pupper,toy poodle
1097,2016-5-27,Twitter for iPhone,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10.0,very,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1.0,labrador retriever,0.399217,True,west highland white terrier,0.13771,True,cocker spaniel,0.0620327,True,8901,3115,,labrador retriever
1098,2016-5-27,Twitter for iPhone,https://twitter.com/dog_rates/status/736010884653420544/photo/1,10.0,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2.0,golden retriever,0.553901,True,labrador retriever,0.119475,True,bluetick,0.077475,True,8652,3355,,golden retriever
1099,2016-5-27,Twitter for iPhone,https://twitter.com/dog_rates/status/735991953473572864/photo/1,11.0,Maxaroni,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2.0,cocker spaniel,0.961643,True,toy poodle,0.0115468999999999,True,soft-coated wheaten terrier,0.00490333,True,3934,1283,,cocker spaniel
1100,2016-5-26,Twitter for iPhone,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12.0,,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1.0,pembroke,0.4625939999999999,True,seat belt,0.261854,False,cardigan,0.151698,True,4397,1237,pupper,pembroke
1101,2016-5-26,Twitter for iPhone,https://twitter.com/dog_rates/status/735635087207878657/photo/1,11.0,Dakota,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1.0,pug,0.8918709999999999,True,goose,0.0143766,False,fur coat,0.00845143,False,6776,2659,,pug
1103,2016-5-24,Twitter for iPhone,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8.0,Kellogg,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1.0,staffordshire bullterrier,0.523191,True,french bulldog,0.3511039999999999,True,doormat,0.0280752999999999,False,3675,993,doggo,staffordshire bullterrier
1104,2016-5-24,Twitter for iPhone,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9.0,Buckley,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1.0,walker hound,0.413535,True,beagle,0.233891,True,english foxhound,0.164943,True,3428,1092,pupper,walker hound
1105,2016-5-24,Twitter for iPhone,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10.0,Jax,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1.0,maltese dog,0.847292,True,feather boa,0.0593786,False,old english sheepdog,0.052758,True,2993,572,,maltese dog
1106,2016-5-23,Twitter for iPhone,https://twitter.com/dog_rates/status/734787690684657664/photo/1,13.0,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4.0,golden retriever,0.883991,True,chow,0.0235416,True,labrador retriever,0.0160559,True,13745,7102,,golden retriever
1107,2016-5-23,Twitter for iPhone,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11.0,Livvie,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1.0,siberian husky,0.304902,True,eskimo dog,0.155147,True,malamute,0.0509424,True,2742,608,,siberian husky
1109,2016-5-21,Twitter for iPhone,https://twitter.com/dog_rates/status/733828123016450049/photo/1,10.0,Terry,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2.0,beagle,0.4723239999999999,True,walker hound,0.121779,True,saint bernard,0.11464,True,3926,881,,beagle
1110,2016-5-21,Twitter for iPhone,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10.0,Moose,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,lhasa,0.457356,True,shih-tzu,0.371282,True,tibetan terrier,0.048359,True,4015,1141,floofer,lhasa
1111,2016-5-20,Twitter for iPhone,https://twitter.com/dog_rates/status/733482008106668032/photo/1,10.0,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1.0,french bulldog,0.619382,True,computer keyboard,0.142274,False,mouse,0.0585047,False,3438,1065,,french bulldog
1112,2016-5-20,Twitter for iPhone,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11.0,Hermione,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1.0,chow,0.931275,True,beaver,0.0288311,False,dhole,0.017379,False,4605,1451,,chow
1113,2016-5-19,Twitter for iPhone,https://twitter.com/dog_rates/status/733109485275860992/photo/1,12.0,,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,golden retriever,0.945523,True,labrador retriever,0.0423191,True,doormat,0.00395626,False,44619,17621,pupper,golden retriever
1114,2016-5-18,Twitter for iPhone,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12.0,Ralpher,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1.0,koala,0.162935,False,staffordshire bullterrier,0.127969,True,mongoose,0.096421,False,2671,599,,staffordshire bullterrier
1115,2016-5-18,Twitter for iPhone,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11.0,Aldrick,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1.0,pomeranian,0.961902,True,samoyed,0.0242893,True,chow,0.00577178,True,3855,1003,,pomeranian
1116,2016-5-17,Twitter for iPhone,https://twitter.com/dog_rates/status/732585889486888962/photo/1,10.0,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2.0,staffordshire bullterrier,0.843359,True,american staffordshire terrier,0.0282903,True,miniature pinscher,0.0167929,True,4016,868,,staffordshire bullterrier
1117,2016-5-17,Twitter for iPhone,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11.0,Kyle,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,tennis ball,0.998673,False,basset,0.000547053,True,golden retriever,0.00035998,True,8832,2838,doggo,basset
1118,2016-5-16,Twitter for iPhone,https://twitter.com/dog_rates/status/732005617171337216/photo/1,11.0,Larry,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,english setter,0.677408,True,border collie,0.052724,True,cocker spaniel,0.0485719,True,16324,6154,,english setter
1119,2016-5-14,Twitter for iPhone,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12.0,Solomon,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1.0,pembroke,0.967103,True,cardigan,0.0211264,True,chihuahua,0.00223107,True,3798,1090,,pembroke
1121,2016-5-13,Twitter for iPhone,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9.0,unacceptable,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1.0,polecat,0.185382,False,mink,0.1052819999999999,False,newfoundland,0.0862411,True,6682,2234,,newfoundland
1122,2016-5-12,Twitter for iPhone,https://twitter.com/dog_rates/status/730573383004487680/photo/1,10.0,Rooney,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2.0,american staffordshire terrier,0.810158,True,labrador retriever,0.0582049999999999,True,weimaraner,0.0279295,True,5407,2435,pupper,american staffordshire terrier
1123,2016-5-11,Twitter for iPhone,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11.0,Crystal,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1.0,eskimo dog,0.682082,True,siberian husky,0.289288,True,staffordshire bullterrier,0.00877069,True,3809,1176,,eskimo dog
1124,2016-5-11,Twitter for iPhone,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11.0,Ziva,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1.0,pug,0.341663,True,norwegian elkhound,0.171222,True,german shepherd,0.1246869999999999,True,4180,1182,,pug
1128,2016-5-10,Twitter for iPhone,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13.0,Stefan,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1.0,kelpie,0.218408,True,arabian camel,0.114368,False,coyote,0.0964093,False,4358,1390,,kelpie
1129,2016-5-9,Twitter for iPhone,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13.0,Pupcasso,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1.0,german shepherd,0.829307,True,doberman,0.0225,True,basenji,0.0211901,True,6340,2586,,german shepherd
1131,2016-5-7,Twitter for iPhone,https://twitter.com/dog_rates/status/728986383096946689/photo/1,11.0,Puff,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2.0,maltese dog,0.95207,True,toy poodle,0.0272705999999999,True,miniature poodle,0.00487436,True,3460,917,,maltese dog
1132,2016-5-7,Twitter for iPhone,https://twitter.com/dog_rates/status/728760639972315136/photo/1,13.0,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,1.0,pembroke,0.939134,True,cardigan,0.0543356,True,chihuahua,0.00559029,True,5090,1911,,pembroke
1133,2016-5-7,Twitter for iPhone,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10.0,Flurpson,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1.0,saint bernard,0.48205,True,collie,0.20274,True,borzoi,0.0379758,True,3032,757,,saint bernard
1135,2016-5-6,Twitter for iPhone,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10.0,Wallace,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,1.0,siamese cat,0.478278,False,saint bernard,0.0942456,True,king penguin,0.0821567,False,5383,2269,,saint bernard
1136,2016-5-6,Twitter for iPhone,https://twitter.com/dog_rates/status/728387165835677696/photo/1,12.0,Enchilada,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1.0,collie,0.266414,True,great pyrenees,0.138546,True,keeshond,0.109014,True,3999,1075,,collie
1137,2016-5-5,Twitter for iPhone,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11.0,Raymond,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1.0,newfoundland,0.255971,True,groenendael,0.175583,True,german shepherd,0.164135,True,4722,1328,,newfoundland
